날짜,요일,월,분기,카테고리,제품명,판매수량,단가,할인율,판매가격,매출액,원가,이익,마케팅_캠페인,주차,이익률,판매단가,원가율
2023-02-05,일,2,1,유제품,버터,49,6198,0,6198.0,303702.0,146464.5008558345,157237.4991441655,없음,5,51.773613326275594,6198.0,48.22638667372441
2023-02-05,일,2,1,유제품,크림,41,4791,0,4791.0,196431.0,120743.42791664548,75687.57208335453,없음,5,38.53137849084642,4791.0,61.468621509153586
2023-02-05,일,2,1,베이커리,식빵,43,5771,0,5771.0,248153.0,120388.79328787686,127764.20671212314,없음,5,51.486061708753525,5771.0,48.513938291246475
2023-02-05,일,2,1,베이커리,크로와상,16,2152,0,2152.0,34432.0,14572.43036738168,19859.56963261832,없음,5,57.67765344045749,2152.0,42.32234655954252
2023-02-05,일,2,1,베이커리,베이글,49,1636,0,1636.0,80164.0,39817.25416863009,40346.74583136991,없음,5,50.33025526591726,1636.0,49.66974473408274
2023-02-05,일,2,1,베이커리,머핀,15,2025,0,2025.0,30375.0,12662.249213503144,17712.750786496857,없음,5,58.31358283620365,2025.0,41.68641716379636
2023-02-05,일,2,1,베이커리,케이크,70,2235,0,2235.0,156450.0,92639.39280487332,63810.60719512668,없음,5,40.78658178020241,2235.0,59.21341821979759
2023-02-06,월,2,1,과일,사과,16,1748,0,1748.0,27968.0,16051.893876896023,11916.106123103977,없음,6,42.60621468501136,1748.0,57.39378531498864
2023-02-06,월,2,1,과일,바나나,8,1981,0,1981.0,15848.0,9292.759416514908,6555.240583485092,없음,6,41.36320408559498,1981.0,58.63679591440501
2023-02-06,월,2,1,과일,오렌지,22,2481,0,2481.0,54582.0,34260.74203087701,20321.25796912299,없음,6,37.23069504437908,2481.0,62.76930495562092
2023-02-06,월,2,1,과일,딸기,26,4642,0,4642.0,120692.0,71664.29877942099,49027.70122057901,없음,6,40.62216320930882,4642.0,59.37783679069118
2023-02-06,월,2,1,과일,포도,20,2802,0,2802.0,56040.0,36415.24726362645,19624.75273637355,없음,6,35.0191876095174,2802.0,64.9808123904826
2023-02-06,월,2,1,과일,수박,27,4554,0,4554.0,122958.0,55285.11931962149,67672.88068037851,없음,6,55.03739543614772,4554.0,44.96260456385228
2023-02-06,월,2,1,과일,멜론,14,4049,0,4049.0,56686.0,23617.290589332388,33068.70941066761,없음,6,58.33664292888475,4049.0,41.66335707111524
2023-02-06,월,2,1,채소,양파,18,2554,0,2554.0,45972.0,30508.12055594274,15463.87944405726,없음,6,33.63760428969212,2554.0,66.36239571030788
2023-02-06,월,2,1,채소,감자,44,1500,0,1500.0,66000.0,38550.92711702912,27449.07288297088,없음,6,41.589504368137696,1500.0,58.410495631862304
2023-02-06,월,2,1,채소,당근,60,1175,0,1175.0,70500.0,32223.320736845908,38276.67926315409,시즌 특별전,6,54.29316207539587,1175.0,45.70683792460413
2023-02-06,월,2,1,채소,토마토,19,1635,0,1635.0,31065.0,20052.219706824984,11012.780293175016,없음,6,35.45076546974092,1635.0,64.54923453025908
2023-02-06,월,2,1,채소,오이,37,2349,0,2349.0,86913.0,48147.903070119246,38765.096929880754,없음,6,44.60218486288674,2349.0,55.39781513711326
2023-02-06,월,2,1,채소,상추,11,1118,0,1118.0,12298.0,7625.901895240596,4672.098104759404,없음,6,37.99071478906655,1118.0,62.00928521093345
2023-02-06,월,2,1,채소,시금치,39,2839,0,2839.0,110721.0,52155.66307017606,58565.33692982394,없음,6,52.89451588210361,2839.0,47.10548411789638
2023-02-06,월,2,1,해산물,연어,33,10396,0,10396.0,343068.0,221324.18948908272,121743.81051091728,없음,6,35.48678702499716,10396.0,64.51321297500283
2023-02-06,월,2,1,해산물,참치,16,10926,0,10926.0,174816.0,74032.9154479663,100783.0845520337,없음,6,57.65094988561328,10926.0,42.34905011438673
2023-02-06,월,2,1,해산물,새우,21,6145,0,6145.0,129045.0,88027.93829463342,41017.06170536658,없음,6,31.78508404460969,6145.0,68.21491595539031
2023-02-06,월,2,1,해산물,오징어,23,7067,0,7067.0,162541.0,68297.35248066277,94243.64751933725,포인트 적립,6,57.981461612354565,7067.0,42.018538387645435
2023-02-06,월,2,1,해산물,조개,18,10281,0,10281.0,185058.0,114054.28003093152,71003.71996906848,없음,6,38.368360173063834,10281.0,61.63163982693616
2023-02-06,월,2,1,해산물,게,34,6932,0,6932.0,235688.0,115455.74895721878,120232.25104278122,없음,6,51.01331041155308,6932.0,48.98668958844692
2023-02-06,월,2,1,유제품,우유,50,5657,0,5657.0,282850.0,127901.45112546322,154948.54887453676,없음,6,54.781173369113226,5657.0,45.21882663088677
2023-02-06,월,2,1,유제품,요거트,39,2386,23,1837.22,71651.58,43253.63710547076,28397.94289452924,할인 프로모션,6,39.63337988433645,1837.22,60.36662011566355
2023-02-06,월,2,1,유제품,버터,50,3424,0,3424.0,171200.0,75451.90701521092,95748.09298478908,없음,6,55.927624407002966,3424.0,44.072375592997034
2023-02-06,월,2,1,유제품,크림,32,6174,0,6174.0,197568.0,84963.42676422508,112604.57323577492,없음,6,56.99535007479699,6174.0,43.00464992520301
2023-02-06,월,2,1,베이커리,식빵,18,4869,0,4869.0,87642.0,37489.6162685424,50152.3837314576,없음,6,57.224143368998426,4869.0,42.775856631001574
2023-02-06,월,2,1,베이커리,크로와상,15,2560,0,2560.0,38400.0,23527.268357265915,14872.731642734085,온라인 광고,6,38.73107198628668,2560.0,61.26892801371332
2023-02-06,월,2,1,베이커리,베이글,70,2416,0,2416.0,169120.0,68588.2006676421,100531.7993323579,온라인 광고,6,59.44406299217,2416.0,40.55593700783
2023-02-06,월,2,1,베이커리,머핀,46,2645,0,2645.0,121670.0,66302.89769778629,55367.10230221371,없음,6,45.505960633035016,2645.0,54.49403936696498
2023-02-06,월,2,1,베이커리,케이크,16,3008,0,3008.0,48128.0,30121.11298435944,18006.88701564056,없음,6,37.414575747258475,3008.0,62.58542425274152
2023-02-07,화,2,1,과일,사과,29,4638,0,4638.0,134502.0,65900.90665627908,68601.09334372092,없음,6,51.00377194667806,4638.0,48.99622805332194
2023-02-07,화,2,1,과일,바나나,10,2588,0,2588.0,25880.0,13028.79247021062,12851.20752978938,없음,6,49.656906993003794,2588.0,50.343093006996206
2023-02-07,화,2,1,과일,오렌지,17,2894,0,2894.0,49198.0,33113.45169731469,16084.54830268531,없음,6,32.69350035100067,2894.0,67.30649964899933
2023-02-07,화,2,1,과일,딸기,18,2581,0,2581.0,46458.0,27554.980428673294,18903.019571326706,없음,6,40.68840581025164,2581.0,59.31159418974836
2023-02-07,화,2,1,과일,포도,34,1891,0,1891.0,64294.0,37714.48987548867,26579.510124511333,없음,6,41.340576297183766,1891.0,58.65942370281623
2023-02-07,화,2,1,과일,수박,40,4347,0,4347.0,173880.0,106973.03338622094,66906.96661377906,없음,6,38.478816778110804,4347.0,61.521183221889196
2023-02-07,화,2,1,과일,멜론,24,1327,0,1327.0,31848.0,19329.741493326048,12518.258506673952,없음,6,39.30626258061402,1327.0,60.69373741938598
2023-02-07,화,2,1,채소,양파,37,1201,0,1201.0,44437.0,24775.67907779153,19661.32092220847,없음,6,44.245383176651146,1201.0,55.754616823348854
2023-02-07,화,2,1,채소,감자,41,728,0,728.0,29848.0,18495.78366100216,11352.216338997838,없음,6,38.03342381063333,728.0,61.96657618936665
2023-02-07,화,2,1,채소,당근,36,1023,17,849.0899999999999,30567.24,14397.663479501494,16169.576520498504,할인 프로모션,6,52.898385724385,849.09,47.101614275614985
2023-02-07,화,2,1,채소,토마토,38,632,0,632.0,24016.0,11467.402931778475,12548.597068221525,없음,6,52.25098712617224,632.0,47.74901287382776
2023-02-07,화,2,1,채소,오이,22,2388,0,2388.0,52536.0,28704.097397758014,23831.902602241986,없음,6,45.36299414162095,2388.0,54.63700585837904
2023-02-07,화,2,1,채소,상추,71,2211,0,2211.0,156981.0,85674.84250357549,71306.15749642451,1+1 이벤트,6,45.42343181431161,2211.0,54.57656818568839
2023-02-07,화,2,1,채소,시금치,53,2597,0,2597.0,137641.0,73684.59818111341,63956.40181888659,없음,6,46.46609790606475,2597.0,53.53390209393525
2023-02-07,화,2,1,육류,닭고기,21,10782,0,10782.0,226422.0,121577.89441324216,104844.10558675784,없음,6,46.30473433975402,10782.0,53.69526566024598
2023-02-07,화,2,1,육류,오리고기,17,18068,0,18068.0,307156.0,208888.8515635572,98267.1484364428,없음,6,31.992586319799322,18068.0,68.00741368020068
2023-02-07,화,2,1,해산물,참치,43,8579,0,8579.0,368897.0,219275.73207188427,149621.26792811573,없음,6,40.55909045834358,8579.0,59.44090954165642
2023-02-07,화,2,1,해산물,새우,25,7224,0,7224.0,180600.0,108725.88091242142,71874.11908757858,없음,6,39.797408132657026,7224.0,60.20259186734298
2023-02-07,화,2,1,해산물,조개,40,3355,0,3355.0,134200.0,93778.70431279416,40421.29568720583,온라인 광고,6,30.12019052697901,3355.0,69.87980947302098
2023-02-07,화,2,1,유제품,우유,35,3611,0,3611.0,126385.0,61908.08933182923,64476.91066817077,포인트 적립,6,51.016268281972366,3611.0,48.983731718027634
2023-02-07,화,2,1,유제품,치즈,35,3406,0,3406.0,119210.0,62273.0801982891,56936.9198017109,없음,6,47.76186544896477,3406.0,52.23813455103523
2023-02-07,화,2,1,유제품,요거트,42,2960,0,2960.0,124320.0,72946.51255628126,51373.48744371874,없음,6,41.32359028613155,2960.0,58.67640971386845
2023-02-07,화,2,1,유제품,버터,44,6768,0,6768.0,297792.0,191563.8038689086,106228.1961310914,포인트 적립,6,35.67194421982169,6768.0,64.32805578017832
2023-02-07,화,2,1,유제품,크림,35,4562,21,3603.98,126139.3,68766.50183141514,57372.798168584864,할인 프로모션,6,45.48368206307222,3603.98,54.51631793692777
2023-02-07,화,2,1,베이커리,식빵,36,2779,0,2779.0,100044.0,46488.73900619256,53555.260993807446,1+1 이벤트,6,53.53170704270865,2779.0,46.468292957291354
2023-02-07,화,2,1,베이커리,크로와상,42,3773,0,3773.0,158466.0,109414.85465285437,49051.14534714565,없음,6,30.953734774112835,3773.0,69.04626522588717
2023-02-07,화,2,1,베이커리,베이글,16,1610,0,1610.0,25760.0,14689.201111603516,11070.798888396484,없음,6,42.97670375930313,1610.0,57.02329624069687
2023-02-07,화,2,1,베이커리,머핀,11,4677,0,4677.0,51447.0,26747.16156999173,24699.83843000827,없음,6,48.01025993742739,4677.0,51.98974006257261
2023-02-07,화,2,1,베이커리,케이크,37,2400,0,2400.0,88800.0,35893.34674689416,52906.65325310584,없음,6,59.579564474218294,2400.0,40.42043552578171
2023-02-08,수,2,1,과일,사과,52,4604,0,4604.0,239408.0,120303.08791061856,119104.91208938144,1+1 이벤트,6,49.749762785446364,4604.0,50.25023721455363
2023-02-08,수,2,1,과일,바나나,23,1037,0,1037.0,23851.0,14315.359583927246,9535.640416072754,없음,6,39.980044509969204,1037.0,60.019955490030796
2023-02-08,수,2,1,과일,오렌지,30,1453,0,1453.0,43590.0,21665.662216145272,21924.337783854728,없음,6,50.2967143469941,1453.0,49.7032856530059
2023-02-08,수,2,1,과일,딸기,8,1012,0,1012.0,8096.0,3755.82018483532,4340.17981516468,없음,6,53.608940404702075,1012.0,46.39105959529793
2023-02-08,수,2,1,과일,포도,28,4677,0,4677.0,130956.0,55246.34689899134,75709.65310100866,없음,6,57.81304644385035,4677.0,42.18695355614965
2023-02-08,수,2,1,과일,수박,20,1949,0,1949.0,38980.0,25155.61132828303,13824.38867171697,없음,6,35.46533779301429,1949.0,64.53466220698571
2023-02-08,수,2,1,과일,멜론,22,2781,0,2781.0,61182.0,40376.16268551085,20805.837314489152,없음,6,34.00646810252877,2781.0,65.99353189747123
2023-02-08,수,2,1,채소,양파,33,2021,0,2021.0,66693.0,31892.762488558023,34800.23751144198,없음,6,52.179745267782195,2021.0,47.82025473221781
2023-02-08,수,2,1,채소,감자,30,1441,0,1441.0,43230.0,29191.639738019992,14038.360261980008,포인트 적립,6,32.47365316210966,1441.0,67.52634683789034
2023-02-08,수,2,1,채소,당근,32,1499,0,1499.0,47968.0,29548.24198853,18419.75801147,없음,6,38.40009592117662,1499.0,61.599904078823386
2023-02-08,수,2,1,채소,토마토,38,2050,0,2050.0,77900.0,36621.34578904875,41278.65421095125,시즌 특별전,6,52.98928653523909,2050.0,47.01071346476091
2023-02-08,수,2,1,채소,오이,15,1477,0,1477.0,22155.0,9704.788157896011,12450.211842103989,없음,6,56.1959460261972,1477.0,43.8040539738028
2023-02-08,수,2,1,채소,상추,13,1027,0,1027.0,13351.0,7147.932520149601,6203.067479850399,없음,6,46.4614446846708,1027.0,53.5385553153292
2023-02-08,수,2,1,채소,시금치,38,1602,0,1602.0,60876.0,33593.930901791755,27282.069098208245,없음,6,44.81580441916066,1602.0,55.18419558083934
2023-02-08,수,2,1,육류,돼지고기,23,12860,0,12860.0,295780.0,162056.32782978806,133723.67217021194,없음,6,45.21051868625733,12860.0,54.78948131374267
2023-02-08,수,2,1,육류,닭고기,28,11944,16,10032.96,280922.88,159074.34929421026,121848.53070578974,할인 프로모션,6,43.37437046985626,10032.960000000001,56.62562953014374
2023-02-08,수,2,1,육류,양고기,17,19352,0,19352.0,328984.0,222173.3554924692,106810.6445075308,없음,6,32.466820425166816,19352.0,67.53317957483318
2023-02-08,수,2,1,육류,오리고기,14,5595,0,5595.0,78330.0,44431.30528737743,33898.69471262257,없음,6,43.276770985092014,5595.0,56.72322901490799
2023-02-08,수,2,1,해산물,연어,29,3858,0,3858.0,111882.0,70880.43810225498,41001.56189774502,없음,6,36.647147796558,3858.0,63.352852203442
2023-02-08,수,2,1,해산물,새우,30,13260,0,13260.0,397800.0,274344.908362137,123455.09163786302,없음,6,31.03446245295702,13260.0,68.96553754704297
2023-02-08,수,2,1,해산물,게,35,7864,0,7864.0,275240.0,188151.89292765813,87088.10707234187,없음,6,31.640788792450902,7864.0,68.3592112075491
2023-02-08,수,2,1,유제품,우유,42,2644,0,2644.0,111048.0,51021.99369580602,60026.00630419398,없음,6,54.05410840734996,2644.0,45.94589159265004
2023-02-08,수,2,1,유제품,치즈,17,6586,0,6586.0,111962.0,54249.97848352763,57712.02151647237,없음,6,51.54607948810522,6586.0,48.45392051189478
2023-02-08,수,2,1,유제품,요거트,40,4315,0,4315.0,172600.0,75438.27271765361,97161.7272823464,없음,6,56.293005377952724,4315.0,43.70699462204728
2023-02-08,수,2,1,유제품,버터,66,3572,0,3572.0,235752.0,117041.41496989696,118710.58503010304,1+1 이벤트,6,50.35400973484978,3572.0,49.645990265150225
2023-02-08,수,2,1,유제품,크림,31,1636,0,1636.0,50716.0,30311.45920667514,20404.54079332486,없음,6,40.23294580275428,1636.0,59.76705419724572
2023-02-08,수,2,1,베이커리,식빵,18,4538,0,4538.0,81684.0,37625.63375498741,44058.36624501259,없음,6,53.937571917404384,4538.0,46.06242808259562
2023-02-08,수,2,1,베이커리,크로와상,44,4870,0,4870.0,214280.0,141336.59544367867,72943.40455632133,없음,6,34.041163223969264,4870.0,65.95883677603074
2023-02-08,수,2,1,베이커리,베이글,44,1395,0,1395.0,61380.0,35381.75336952508,25998.24663047492,없음,6,42.35621803596435,1395.0,57.64378196403565
2023-02-08,수,2,1,베이커리,머핀,52,4690,0,4690.0,243880.0,103221.01205330534,140658.98794669466,없음,6,57.67549120333552,4690.0,42.32450879666448
2023-02-08,수,2,1,베이커리,케이크,11,1213,0,1213.0,13343.0,9072.677927655515,4270.322072344485,없음,6,32.00421248852945,1213.0,67.99578751147055
2023-02-09,목,2,1,과일,사과,36,3971,11,3534.19,127230.84,55029.8971431147,72200.94285688529,할인 프로모션,6,56.747988818501305,3534.19,43.25201118149869
2023-02-09,목,2,1,과일,바나나,33,4069,0,4069.0,134277.0,74346.24352068378,59930.75647931622,없음,6,44.63218308371219,4069.0,55.367816916287815
2023-02-09,목,2,1,과일,오렌지,17,2726,0,2726.0,46342.0,27888.305250315552,18453.694749684448,없음,6,39.8206696941963,2726.0,60.1793303058037
2023-02-09,목,2,1,과일,딸기,7,2435,0,2435.0,17045.0,10295.035339542026,6749.964660457974,없음,6,39.60084869731871,2435.0,60.39915130268129
2023-02-09,목,2,1,과일,포도,29,2234,0,2234.0,64786.0,38851.85000006602,25934.14999993398,없음,6,40.03048498122122,2234.0,59.969515018778786
2023-02-09,목,2,1,과일,수박,22,1817,0,1817.0,39974.0,24742.988827979425,15231.011172020577,없음,6,38.10229442142537,1817.0,61.89770557857464
2023-02-09,목,2,1,과일,멜론,11,1520,0,1520.0,16720.0,7714.872781013195,9005.127218986805,없음,6,53.85841638150003,1520.0,46.14158361849997
2023-02-09,목,2,1,채소,양파,37,742,0,742.0,27454.0,13282.2958686348,14171.7041313652,없음,6,51.619815441703224,742.0,48.38018455829678
2023-02-09,목,2,1,채소,감자,36,2761,23,2125.9700000000003,76534.92000000001,43508.44521605766,33026.47478394235,할인 프로모션,6,43.152164768634165,2125.9700000000003,56.84783523136583
2023-02-09,목,2,1,채소,당근,41,1922,0,1922.0,78802.0,45551.41136787806,33250.58863212194,없음,6,42.195107525344454,1922.0,57.804892474655546
2023-02-09,목,2,1,채소,토마토,21,1153,0,1153.0,24213.0,9844.87370459562,14368.12629540438,없음,6,59.34054555571131,1153.0,40.65945444428869
2023-02-09,목,2,1,채소,오이,24,1867,0,1867.0,44808.0,19746.34722301671,25061.65277698329,없음,6,55.93120151978059,1867.0,44.0687984802194
2023-02-09,목,2,1,채소,상추,22,2393,0,2393.0,52646.0,33420.92862999155,19225.071370008453,없음,6,36.517629772458406,2393.0,63.482370227541594
2023-02-09,목,2,1,채소,시금치,20,820,0,820.0,16400.0,11089.490432617016,5310.509567382984,없음,6,32.38115589867673,820.0,67.61884410132328
2023-02-09,목,2,1,육류,소고기,17,15619,0,15619.0,265523.0,106310.21107604953,159212.78892395046,없음,6,59.961957692535286,15619.0,40.038042307464714
2023-02-09,목,2,1,육류,닭고기,34,8803,0,8803.0,299302.0,124320.26030872112,174981.73969127887,없음,6,58.463271107870604,8803.0,41.536728892129396
2023-02-09,목,2,1,육류,양고기,19,5992,0,5992.0,113848.0,72971.00692250895,40876.993077491046,없음,6,35.904884651018065,5992.0,64.09511534898193
2023-02-09,목,2,1,해산물,참치,41,7581,0,7581.0,310821.0,216263.1132678497,94557.88673215032,없음,6,30.421974941252465,7581.0,69.57802505874754
2023-02-09,목,2,1,해산물,새우,35,12957,0,12957.0,453495.0,305384.6870835181,148110.31291648193,없음,6,32.65974551350774,12957.0,67.34025448649226
2023-02-09,목,2,1,해산물,오징어,14,9035,0,9035.0,126490.0,56635.60976031386,69854.39023968614,없음,6,55.225227480185104,9035.0,44.774772519814896
2023-02-09,목,2,1,해산물,조개,24,12110,0,12110.0,290640.0,196454.5539185926,94185.4460814074,없음,6,32.40622284661691,12110.0,67.59377715338309
2023-02-09,목,2,1,유제품,우유,28,4610,0,4610.0,129080.0,58369.10081908233,70710.89918091768,없음,6,54.780678014345895,4610.0,45.21932198565411
2023-02-09,목,2,1,유제품,치즈,21,5919,0,5919.0,124299.0,70224.34542683874,54074.65457316126,없음,6,43.50369236531368,5919.0,56.49630763468632
2023-02-09,목,2,1,유제품,요거트,41,6524,0,6524.0,267484.0,177835.92125376823,89648.07874623177,없음,6,33.5153051196452,6524.0,66.4846948803548
2023-02-09,목,2,1,유제품,버터,28,1604,0,1604.0,44912.0,24190.13328968304,20721.86671031696,포인트 적립,6,46.13881971481333,1604.0,53.86118028518667
2023-02-09,목,2,1,유제품,크림,12,7555,0,7555.0,90660.0,60728.94818508944,29931.051814910563,없음,6,33.0146170471107,7555.0,66.9853829528893
2023-02-09,목,2,1,베이커리,식빵,41,1224,0,1224.0,50184.0,32652.825188550425,17531.174811449575,없음,6,34.93379326368877,1224.0,65.06620673631123
2023-02-09,목,2,1,베이커리,크로와상,16,5718,0,5718.0,91488.0,59910.09070682582,31577.909293174183,없음,6,34.515902952490144,5718.0,65.48409704750986
2023-02-09,목,2,1,베이커리,베이글,68,1509,17,1252.47,85167.96,37685.55955689913,47482.40044310088,할인 프로모션,6,55.751482650401485,1252.47,44.248517349598515
2023-02-09,목,2,1,베이커리,머핀,30,5232,0,5232.0,156960.0,69507.49005941735,87452.50994058265,없음,6,55.71643089996346,5232.0,44.28356910003654
2023-02-09,목,2,1,베이커리,케이크,71,4667,0,4667.0,331357.0,201962.5525447687,129394.4474552313,시즌 특별전,6,39.04986086161792,4667.0,60.95013913838208
2023-02-10,금,2,1,과일,사과,7,1151,0,1151.0,8057.0,4121.301294516447,3935.6987054835527,없음,6,48.84819046150618,1151.0,51.15180953849382
2023-02-10,금,2,1,과일,바나나,24,1234,0,1234.0,29616.0,17454.37983594812,12161.62016405188,없음,6,41.06435765819786,1234.0,58.93564234180213
2023-02-10,금,2,1,과일,오렌지,37,1347,0,1347.0,49839.0,25427.965182271302,24411.03481772869,없음,6,48.979784541681596,1347.0,51.02021545831838
2023-02-10,금,2,1,과일,딸기,37,4232,0,4232.0,156584.0,87260.5703482043,69323.4296517957,없음,6,44.27235838386789,4232.0,55.727641616132104
2023-02-10,금,2,1,과일,포도,18,4184,0,4184.0,75312.0,46472.05073601328,28839.94926398672,없음,6,38.29396280006735,4184.0,61.70603719993266
2023-02-10,금,2,1,과일,수박,20,4845,0,4845.0,96900.0,56728.25320887852,40171.74679112148,없음,6,41.456911033149105,4845.0,58.543088966850895
2023-02-10,금,2,1,과일,멜론,16,3349,0,3349.0,53584.0,28544.230955248822,25039.76904475117,없음,6,46.729936258493524,3349.0,53.270063741506455
2023-02-10,금,2,1,채소,양파,26,1420,0,1420.0,36920.0,17398.395405203726,19521.604594796278,시즌 특별전,6,52.87541872913402,1420.0,47.124581270865995
2023-02-10,금,2,1,채소,감자,34,2600,0,2600.0,88400.0,41807.66254680917,46592.33745319083,없음,6,52.706264087319944,2600.0,47.29373591268006
2023-02-10,금,2,1,채소,당근,46,617,0,617.0,28382.0,15275.579854162026,13106.420145837974,없음,6,46.178634859551735,617.0,53.821365140448265
2023-02-10,금,2,1,채소,토마토,32,1938,0,1938.0,62016.0,36628.40937909465,25387.59062090535,없음,6,40.93716237891085,1938.0,59.06283762108916
2023-02-10,금,2,1,채소,오이,26,521,0,521.0,13546.0,7101.34764894654,6444.65235105346,없음,6,47.57605456262704,521.0,52.42394543737296
2023-02-10,금,2,1,채소,상추,50,1626,0,1626.0,81300.0,45159.03780793168,36140.96219206832,없음,6,44.45382803452438,1626.0,55.54617196547562
2023-02-10,금,2,1,육류,돼지고기,27,13817,0,13817.0,373059.0,214375.90739797943,158683.09260202057,없음,6,42.53565591555775,13817.0,57.46434408444225
2023-02-10,금,2,1,육류,닭고기,36,6568,0,6568.0,236448.0,153469.14347933602,82978.85652066398,없음,6,35.09391346962714,6568.0,64.90608653037286
2023-02-10,금,2,1,육류,양고기,18,12903,0,12903.0,232254.0,156460.75717587228,75793.24282412772,없음,6,32.63377286252453,12903.0,67.36622713747546
2023-02-10,금,2,1,해산물,연어,19,4394,0,4394.0,83486.0,39572.10803638494,43913.89196361506,없음,6,52.600306594656665,4394.0,47.39969340534334
2023-02-10,금,2,1,해산물,새우,38,5650,0,5650.0,214700.0,126700.10075592955,87999.89924407045,없음,6,40.987377384289914,5650.0,59.012622615710086
2023-02-10,금,2,1,해산물,오징어,40,8501,0,8501.0,340040.0,222628.65196132695,117411.34803867302,온라인 광고,6,34.528687224642105,8501.0,65.47131277535789
2023-02-10,금,2,1,해산물,조개,25,7976,0,7976.0,199400.0,112588.01118111335,86811.98881888665,없음,6,43.53660422210965,7976.0,56.46339577789035
2023-02-10,금,2,1,해산물,게,58,4231,0,4231.0,245398.0,163577.3458662149,81820.65413378511,없음,6,33.34202158688543,4231.0,66.65797841311458
2023-02-10,금,2,1,유제품,우유,17,6212,0,6212.0,105604.0,65942.48528547712,39661.51471452288,없음,6,37.55682996337532,6212.0,62.44317003662467
2023-02-10,금,2,1,유제품,치즈,45,6508,0,6508.0,292860.0,128180.33654068055,164679.66345931945,없음,6,56.23153160531294,6508.0,43.76846839468707
2023-02-10,금,2,1,유제품,요거트,45,7476,0,7476.0,336420.0,208773.96425697944,127646.03574302056,없음,6,37.9424635107962,7476.0,62.0575364892038
2023-02-10,금,2,1,유제품,버터,28,4998,0,4998.0,139944.0,61742.035059245005,78201.96494075499,없음,6,55.880898745751864,4998.0,44.119101254248136
2023-02-10,금,2,1,유제품,크림,41,2841,0,2841.0,116481.0,72106.28832071573,44374.71167928427,없음,6,38.09609436670725,2841.0,61.90390563329275
2023-02-10,금,2,1,베이커리,식빵,22,3803,0,3803.0,83666.0,51574.62955361883,32091.370446381166,없음,6,38.356525286712845,3803.0,61.64347471328716
2023-02-10,금,2,1,베이커리,크로와상,22,1603,0,1603.0,35266.0,20643.305630348463,14622.694369651534,포인트 적립,6,41.464000367638896,1603.0,58.53599963236109
2023-02-10,금,2,1,베이커리,베이글,24,4770,0,4770.0,114480.0,75814.45743938016,38665.54256061984,없음,6,33.77493235553794,4770.0,66.22506764446206
2023-02-10,금,2,1,베이커리,머핀,33,3738,0,3738.0,123354.0,56676.460692558685,66677.53930744132,없음,6,54.05381204293441,3738.0,45.94618795706559
2023-02-10,금,2,1,베이커리,케이크,54,2127,0,2127.0,114858.0,60793.92152329788,54064.078476702125,없음,6,47.070363820284285,2127.0,52.92963617971572
2023-02-11,토,2,1,과일,사과,37,4061,0,4061.0,150257.0,74540.93844539991,75716.06155460009,없음,6,50.39103772509773,4061.0,49.608962274902275
2023-02-11,토,2,1,과일,바나나,18,4066,0,4066.0,73188.0,30177.220837910158,43010.77916208985,없음,6,58.76752905133335,4066.0,41.23247094866666
2023-02-11,토,2,1,과일,오렌지,62,1157,0,1157.0,71734.0,49111.76126842961,22622.23873157039,온라인 광고,6,31.536285069242464,1157.0,68.46371493075753
2023-02-11,토,2,1,과일,딸기,21,3092,0,3092.0,64932.0,36455.18202717154,28476.81797282846,없음,6,43.85636969880561,3092.0,56.14363030119439
2023-02-11,토,2,1,과일,포도,41,1266,0,1266.0,51906.0,30845.448752659464,21060.551247340536,없음,6,40.574406132895106,1266.0,59.42559386710489
2023-02-11,토,2,1,과일,수박,46,1871,0,1871.0,86066.0,48063.84313159801,38002.15686840199,없음,6,44.15466835730949,1871.0,55.84533164269051
2023-02-11,토,2,1,과일,멜론,32,3228,0,3228.0,103296.0,60611.2644883605,42684.7355116395,없음,6,41.32273806501655,3228.0,58.67726193498345
2023-02-11,토,2,1,채소,양파,46,1413,0,1413.0,64998.0,35600.73886342902,29397.26113657098,시즌 특별전,6,45.22794722386993,1413.0,54.77205277613007
2023-02-11,토,2,1,채소,감자,56,2272,0,2272.0,127232.0,62302.69157879334,64929.30842120666,없음,6,51.032215497050004,2272.0,48.967784502949996
2023-02-11,토,2,1,채소,당근,12,2151,0,2151.0,25812.0,13204.155324968526,12607.844675031474,없음,6,48.844896463007416,2151.0,51.155103536992584
2023-02-11,토,2,1,채소,토마토,44,2641,0,2641.0,116204.0,67666.25066980053,48537.74933019947,없음,6,41.76943076847567,2641.0,58.230569231524335
2023-02-11,토,2,1,채소,오이,16,534,0,534.0,8544.0,5487.706628863817,3056.293371136183,없음,6,35.77122391311075,534.0,64.22877608688925
2023-02-11,토,2,1,채소,상추,53,1094,0,1094.0,57982.0,35076.36565233134,22905.63434766866,없음,6,39.50473310280545,1094.0,60.49526689719455
2023-02-11,토,2,1,채소,시금치,71,1813,0,1813.0,128723.0,82347.275315061,46375.72468493901,없음,6,36.02753562684136,1813.0,63.97246437315863
2023-02-11,토,2,1,육류,닭고기,22,11948,0,11948.0,262856.0,183885.7098127616,78970.2901872384,시즌 특별전,6,30.043175802431136,11948.0,69.95682419756886
2023-02-11,토,2,1,육류,양고기,34,11372,0,11372.0,386648.0,218992.07110574204,167655.92889425796,없음,6,43.361385263665646,11372.0,56.63861473633435
