timestamp,page,user,click
2020-07-08 18:12:00,6,24,24
2020-07-08 18:13:00,10,26,29
2020-07-08 18:14:00,9,37,37
2020-07-08 18:15:00,8,26,28
2020-07-08 18:16:00,7,29,30
2020-07-08 18:17:00,8,23,25
2020-07-08 18:18:00,9,32,32
2020-07-08 18:19:00,6,25,25
2020-07-08 18:20:00,10,34,38
2020-07-08 18:21:00,9,33,33
2020-07-08 18:22:00,7,22,22
2020-07-08 18:23:00,6,28,29
2020-07-08 18:24:00,9,26,27
2020-07-08 18:25:00,9,32,36
2020-07-08 18:26:00,6,21,21
2020-07-08 18:27:00,12,25,27
2020-07-08 18:28:00,11,25,25
2020-07-08 18:29:00,9,29,29
2020-07-08 18:30:00,9,24,24
2020-07-08 18:31:00,7,24,24
2020-07-08 18:32:00,6,18,18
2020-07-08 18:33:00,8,27,28
2020-07-08 18:34:00,9,25,27
2020-07-08 18:35:00,10,24,24
2020-07-08 18:36:00,7,31,33
2020-07-08 18:37:00,10,30,32
2020-07-08 18:38:00,7,19,19
2020-07-08 18:39:00,6,26,28
2020-07-08 18:40:00,9,27,28
2020-07-08 18:41:00,10,28,30
2020-07-08 18:42:00,7,18,18
2020-07-08 18:43:00,11,28,28
2020-07-08 18:44:00,7,28,29
2020-07-08 18:45:00,9,25,28
2020-07-08 18:46:00,7,15,18
2020-07-08 18:47:00,8,25,27
2020-07-08 18:48:00,7,15,15
2020-07-08 18:49:00,7,28,32
2020-07-08 18:50:00,8,24,25
2020-07-08 18:51:00,8,27,27
2020-07-08 18:52:00,10,18,18
2020-07-08 18:53:00,7,22,22
2020-07-08 18:54:00,9,24,26
2020-07-08 18:55:00,9,29,31
2020-07-08 18:56:00,10,22,22
2020-07-08 18:57:00,10,29,29
2020-07-08 18:58:00,9,23,25
2020-07-08 18:59:00,10,20,22
2020-07-08 19:00:00,7,16,17
2020-07-08 19:01:00,7,22,22
2020-07-08 19:02:00,10,21,22
2020-07-08 19:03:00,8,26,26
2020-07-08 19:04:00,8,20,21
2020-07-08 19:05:00,6,11,11
2020-07-08 19:06:00,3,11,12
2020-07-08 19:07:00,3,10,10
2020-07-08 19:08:00,9,21,22
2020-07-08 19:09:00,7,14,14
2020-07-08 19:10:00,7,17,18
2020-07-08 19:11:00,10,20,22
2020-07-08 19:12:00,7,15,15
2020-07-08 19:13:00,11,18,19
2020-07-08 19:14:00,9,21,21
2020-07-08 19:15:00,5,12,13
2020-07-08 19:16:00,7,13,13
2020-07-08 19:17:00,7,13,13
2020-07-08 19:18:00,10,26,27
2020-07-08 19:19:00,8,21,22
2020-07-08 19:20:00,4,12,13
2020-07-08 19:21:00,5,23,23
2020-07-08 19:22:00,7,16,16
2020-07-08 19:23:00,7,18,19
2020-07-08 19:24:00,8,18,18
2020-07-08 19:25:00,7,19,21
2020-07-08 19:26:00,7,11,13
2020-07-08 19:27:00,13,27,28
2020-07-08 19:28:00,10,24,25
2020-07-08 19:29:00,10,21,22
2020-07-08 19:30:00,7,14,15
2020-07-08 19:31:00,8,19,19
2020-07-08 19:32:00,5,15,16
2020-07-08 19:33:00,8,22,22
2020-07-08 19:34:00,7,16,16
2020-07-08 19:35:00,11,19,19
2020-07-08 19:36:00,6,17,18
2020-07-08 19:37:00,9,23,23
2020-07-08 19:38:00,7,19,21
2020-07-08 19:39:00,9,15,15
2020-07-08 19:40:00,7,20,21
2020-07-08 19:41:00,9,23,23
2020-07-08 19:42:00,6,21,22
2020-07-08 19:43:00,7,18,19
2020-07-08 19:44:00,7,15,16
2020-07-08 19:45:00,8,27,27
2020-07-08 19:46:00,11,16,16
2020-07-08 19:47:00,6,25,26
2020-07-08 19:48:00,10,19,20
2020-07-08 19:49:00,7,18,19
2020-07-08 19:50:00,7,19,21
2020-07-08 19:51:00,7,20,20
2020-07-08 19:52:00,7,19,19
2020-07-08 19:53:00,8,25,27
2020-07-08 19:54:00,6,17,18
2020-07-08 19:55:00,9,19,23
2020-07-08 19:56:00,10,23,25
2020-07-08 19:57:00,9,20,23
2020-07-08 19:58:00,8,19,19
2020-07-08 19:59:00,9,18,19
2020-07-08 20:00:00,7,12,12
2020-07-08 20:01:00,9,15,16
2020-07-08 20:02:00,10,13,14
2020-07-08 20:03:00,8,13,13
2020-07-08 20:04:00,4,9,9
2020-07-08 20:05:00,6,12,12
2020-07-08 20:06:00,8,17,17
2020-07-08 20:07:00,4,9,9
2020-07-08 20:08:00,5,14,14
2020-07-08 20:09:00,6,14,14
2020-07-08 20:10:00,8,16,16
2020-07-08 20:11:00,4,9,9
2020-07-08 20:12:00,8,12,12
2020-07-08 20:13:00,9,13,13
2020-07-08 20:14:00,6,13,13
2020-07-08 20:15:00,7,11,11
2020-07-08 20:16:00,7,15,15
2020-07-08 20:17:00,7,11,13
2020-07-08 20:18:00,7,15,16
2020-07-08 20:19:00,8,18,19
2020-07-08 20:20:00,11,14,16
2020-07-08 20:21:00,5,10,10
2020-07-08 20:22:00,8,16,18
2020-07-08 20:23:00,7,12,13
2020-07-08 20:24:00,8,18,18
2020-07-08 20:25:00,7,14,14
2020-07-08 20:26:00,5,11,11
2020-07-08 20:27:00,7,15,17
2020-07-08 20:28:00,6,18,19
2020-07-08 20:29:00,8,16,17
2020-07-08 20:30:00,4,13,15
2020-07-08 20:31:00,6,12,12
2020-07-08 20:32:00,9,14,14
2020-07-08 20:33:00,5,12,13
2020-07-08 20:34:00,6,11,11
2020-07-08 20:35:00,7,12,14
2020-07-08 20:36:00,6,11,11
2020-07-08 20:37:00,8,13,15
2020-07-08 20:38:00,9,17,17
2020-07-08 20:39:00,6,12,12
2020-07-08 20:40:00,5,12,12
2020-07-08 20:41:00,6,17,18
2020-07-08 20:42:00,5,14,14
2020-07-08 20:43:00,6,13,13
2020-07-08 20:44:00,6,18,19
2020-07-08 20:45:00,6,15,16
2020-07-08 20:46:00,8,11,11
2020-07-08 20:47:00,7,13,14
2020-07-08 20:48:00,6,15,15
2020-07-08 20:49:00,6,13,13
2020-07-08 20:50:00,5,7,7
2020-07-08 20:51:00,6,10,11
2020-07-08 20:52:00,12,16,16
2020-07-08 20:53:00,7,8,8
2020-07-08 20:54:00,5,10,10
2020-07-08 20:55:00,9,16,16
2020-07-08 20:56:00,4,10,10
2020-07-08 20:57:00,5,14,15
2020-07-08 20:58:00,5,13,13
2020-07-08 20:59:00,8,15,17
2020-07-08 21:00:00,5,7,7
2020-07-08 21:01:00,5,9,9
2020-07-08 21:02:00,9,17,17
2020-07-08 21:03:00,4,6,6
2020-07-08 21:04:00,6,14,14
2020-07-08 21:05:00,4,9,9
2020-07-08 21:06:00,6,6,7
2020-07-08 21:07:00,7,14,15
2020-07-08 21:08:00,5,5,5
2020-07-08 21:09:00,6,12,12
2020-07-08 21:10:00,4,7,7
2020-07-08 21:11:00,6,14,14
2020-07-08 21:12:00,4,6,6
2020-07-08 21:13:00,7,12,12
2020-07-08 21:14:00,9,13,13
2020-07-08 21:15:00,3,9,9
2020-07-08 21:16:00,7,12,12
2020-07-08 21:17:00,5,6,7
2020-07-08 21:18:00,3,7,7
2020-07-08 21:19:00,6,8,8
2020-07-08 21:20:00,7,14,14
2020-07-08 21:21:00,5,9,9
2020-07-08 21:22:00,5,7,8
2020-07-08 21:23:00,4,9,9
2020-07-08 21:24:00,3,10,10
2020-07-08 21:25:00,8,12,14
2020-07-08 21:26:00,5,7,7
2020-07-08 21:27:00,6,13,13
2020-07-08 21:28:00,6,11,12
2020-07-08 21:29:00,5,6,7
2020-07-08 21:30:00,3,6,6
2020-07-08 21:31:00,4,8,8
2020-07-08 21:32:00,4,7,7
2020-07-08 21:33:00,7,10,10
2020-07-08 21:34:00,8,10,11
2020-07-08 21:35:00,5,11,11
2020-07-08 21:36:00,6,10,10
2020-07-08 21:37:00,5,11,12
2020-07-08 21:38:00,4,10,10
2020-07-08 21:39:00,4,5,5
2020-07-08 21:40:00,5,11,11
2020-07-08 21:41:00,5,10,11
2020-07-08 21:42:00,6,16,17
2020-07-08 21:43:00,3,6,6
2020-07-08 21:44:00,4,8,10
2020-07-08 21:45:00,4,4,4
2020-07-08 21:46:00,6,13,13
2020-07-08 21:47:00,4,6,7
2020-07-08 21:48:00,6,13,16
2020-07-08 21:49:00,2,7,7
2020-07-08 21:50:00,6,12,12
2020-07-08 21:51:00,5,11,11
2020-07-08 21:52:00,5,4,5
2020-07-08 21:53:00,3,5,5
2020-07-08 21:54:00,6,9,9
2020-07-08 21:55:00,6,7,8
2020-07-08 21:56:00,5,7,8
2020-07-08 21:57:00,5,12,12
2020-07-08 21:58:00,4,4,5
2020-07-08 21:59:00,6,10,10
2020-07-08 22:00:00,8,11,11
2020-07-08 22:01:00,5,7,7
2020-07-08 22:02:00,7,10,10
2020-07-08 22:03:00,5,10,10
2020-07-08 22:04:00,5,10,11
2020-07-08 22:05:00,8,12,14
2020-07-08 22:06:00,7,13,13
2020-07-08 22:07:00,3,6,7
2020-07-08 22:08:00,6,9,9
2020-07-08 22:09:00,6,11,11
2020-07-08 22:10:00,6,12,12
2020-07-08 22:11:00,4,10,10
2020-07-08 22:12:00,6,8,8
2020-07-08 22:13:00,7,15,15
2020-07-08 22:14:00,3,7,7
2020-07-08 22:15:00,2,9,9
2020-07-08 22:16:00,3,7,7
2020-07-08 22:17:00,4,6,7
2020-07-08 22:18:00,4,10,10
2020-07-08 22:19:00,4,9,9
2020-07-08 22:20:00,6,9,9
2020-07-08 22:21:00,7,13,13
2020-07-08 22:22:00,5,9,9
2020-07-08 22:23:00,3,8,8
2020-07-08 22:24:00,6,10,11
2020-07-08 22:25:00,4,9,9
2020-07-08 22:26:00,7,7,7
2020-07-08 22:27:00,5,7,7
2020-07-08 22:28:00,6,8,9
2020-07-08 22:29:00,10,16,17
2020-07-08 22:30:00,6,9,9
2020-07-08 22:31:00,6,9,9
2020-07-08 22:32:00,7,10,10
2020-07-08 22:33:00,6,10,12
2020-07-08 22:34:00,5,7,8
2020-07-08 22:35:00,2,6,6
2020-07-08 22:36:00,4,9,9
2020-07-08 22:37:00,5,8,8
2020-07-08 22:38:00,8,13,14
2020-07-08 22:39:00,5,12,12
2020-07-08 22:40:00,7,16,17
2020-07-08 22:41:00,6,8,8
2020-07-08 22:42:00,8,12,13
2020-07-08 22:43:00,8,11,11
2020-07-08 22:44:00,6,9,11
2020-07-08 22:45:00,7,13,13
2020-07-08 22:46:00,4,6,6
2020-07-08 22:47:00,7,10,10
2020-07-08 22:48:00,6,12,12
2020-07-08 22:49:00,6,6,6
2020-07-08 22:50:00,2,5,5
2020-07-08 22:51:00,5,10,11
2020-07-08 22:52:00,5,8,8
2020-07-08 22:53:00,6,12,12
2020-07-08 22:54:00,5,10,11
2020-07-08 22:55:00,5,6,7
2020-07-08 22:56:00,6,11,12
2020-07-08 22:57:00,5,8,8
2020-07-08 22:58:00,4,6,6
2020-07-08 22:59:00,6,14,14
2020-07-08 23:00:00,6,12,13
2020-07-08 23:01:00,5,10,11
2020-07-08 23:02:00,6,11,11
2020-07-08 23:03:00,5,9,9
2020-07-08 23:04:00,6,11,13
2020-07-08 23:05:00,3,7,7
2020-07-08 23:06:00,6,14,14
2020-07-08 23:07:00,3,6,6
2020-07-08 23:08:00,5,9,9
2020-07-08 23:09:00,8,13,13
2020-07-08 23:10:00,3,12,12
2020-07-08 23:11:00,8,12,12
2020-07-08 23:12:00,7,13,13
2020-07-08 23:13:00,4,5,6
2020-07-08 23:14:00,5,10,10
2020-07-08 23:15:00,5,9,9
2020-07-08 23:16:00,1,4,4
2020-07-08 23:17:00,5,8,8
2020-07-08 23:18:00,5,7,7
2020-07-08 23:19:00,5,12,13
2020-07-08 23:20:00,3,6,6
2020-07-08 23:21:00,6,11,12
2020-07-08 23:22:00,5,10,11
2020-07-08 23:23:00,4,7,7
2020-07-08 23:24:00,6,9,9
2020-07-08 23:25:00,6,7,7
2020-07-08 23:26:00,2,5,5
2020-07-08 23:27:00,5,7,8
2020-07-08 23:28:00,3,5,5
2020-07-08 23:29:00,4,9,9
2020-07-08 23:30:00,8,12,13
2020-07-08 23:31:00,8,12,14
2020-07-08 23:32:00,5,7,7
2020-07-08 23:33:00,4,10,11
2020-07-08 23:34:00,6,9,10
2020-07-08 23:35:00,5,6,6
2020-07-08 23:36:00,4,11,12
2020-07-08 23:37:00,5,11,11
2020-07-08 23:38:00,6,7,7
2020-07-08 23:39:00,6,7,7
2020-07-08 23:40:00,6,13,13
2020-07-08 23:41:00,7,11,11
2020-07-08 23:42:00,7,14,14
2020-07-08 23:43:00,5,11,11
2020-07-08 23:44:00,5,7,8
2020-07-08 23:45:00,5,7,7
2020-07-08 23:46:00,6,10,10
2020-07-08 23:47:00,4,6,6
2020-07-08 23:48:00,5,11,11
2020-07-08 23:49:00,6,11,11
2020-07-08 23:50:00,6,9,10
2020-07-08 23:51:00,6,8,8
2020-07-08 23:52:00,6,12,12
2020-07-08 23:53:00,4,8,8
2020-07-08 23:54:00,4,6,6
2020-07-08 23:55:00,6,9,9
2020-07-08 23:56:00,5,8,9
2020-07-08 23:57:00,5,10,10
2020-07-08 23:58:00,6,13,14
2020-07-08 23:59:00,5,9,9
2020-07-09 00:00:00,5,12,12
2020-07-09 00:01:00,7,13,13
2020-07-09 00:02:00,7,12,12
2020-07-09 00:03:00,5,15,15
2020-07-09 00:04:00,6,9,9
2020-07-09 00:05:00,5,9,10
2020-07-09 00:06:00,7,12,13
2020-07-09 00:07:00,5,9,9
2020-07-09 00:08:00,5,6,8
2020-07-09 00:09:00,7,14,14
2020-07-09 00:10:00,3,9,10
2020-07-09 00:11:00,8,14,15
2020-07-09 00:12:00,7,14,14
2020-07-09 00:13:00,7,11,11
2020-07-09 00:14:00,7,11,12
2020-07-09 00:15:00,5,9,9
2020-07-09 00:16:00,6,9,9
2020-07-09 00:17:00,7,12,12
2020-07-09 00:18:00,6,12,13
2020-07-09 00:19:00,8,12,14
2020-07-09 00:20:00,6,13,16
2020-07-09 00:21:00,5,12,12
2020-07-09 00:22:00,8,16,16
2020-07-09 00:23:00,7,12,13
2020-07-09 00:24:00,5,9,9
2020-07-09 00:25:00,4,16,16
2020-07-09 00:26:00,8,18,18
2020-07-09 00:27:00,6,15,15
2020-07-09 00:28:00,7,14,14
2020-07-09 00:29:00,7,14,14
2020-07-09 00:30:00,6,15,15
2020-07-09 00:31:00,5,13,13
2020-07-09 00:32:00,6,12,12
2020-07-09 00:33:00,6,7,8
2020-07-09 00:34:00,6,12,12
2020-07-09 00:35:00,4,7,7
2020-07-09 00:36:00,3,11,11
2020-07-09 00:37:00,5,7,8
2020-07-09 00:38:00,5,10,10
2020-07-09 00:39:00,8,13,14
2020-07-09 00:40:00,7,14,15
2020-07-09 00:41:00,7,15,15
2020-07-09 00:42:00,4,8,8
2020-07-09 00:43:00,5,8,8
2020-07-09 00:44:00,4,9,10
2020-07-09 00:45:00,2,10,10
2020-07-09 00:46:00,6,13,13
2020-07-09 00:47:00,5,7,7
2020-07-09 00:48:00,6,10,10
2020-07-09 00:49:00,7,13,14
2020-07-09 00:50:00,6,14,14
2020-07-09 00:51:00,8,13,15
2020-07-09 00:52:00,5,5,6
2020-07-09 00:53:00,5,9,10
2020-07-09 00:54:00,6,8,8
2020-07-09 00:55:00,7,11,12
2020-07-09 00:56:00,6,14,16
2020-07-09 00:57:00,4,8,8
2020-07-09 00:58:00,5,11,12
2020-07-09 00:59:00,8,13,15
2020-07-09 01:00:00,7,14,14
2020-07-09 01:01:00,7,14,14
2020-07-09 01:02:00,4,7,7
2020-07-09 01:03:00,6,12,12
2020-07-09 01:04:00,4,8,8
2020-07-09 01:05:00,7,9,10
2020-07-09 01:06:00,7,13,15
2020-07-09 01:07:00,5,9,9
2020-07-09 01:08:00,7,11,12
2020-07-09 01:09:00,6,12,12
2020-07-09 01:10:00,4,6,7
2020-07-09 01:11:00,9,14,16
2020-07-09 01:12:00,5,12,15
2020-07-09 01:13:00,5,14,14
2020-07-09 01:14:00,6,10,12
2020-07-09 01:15:00,6,17,18
2020-07-09 01:16:00,7,10,10
2020-07-09 01:17:00,4,8,8
2020-07-09 01:18:00,7,7,7
2020-07-09 01:19:00,6,10,10
2020-07-09 01:20:00,4,9,9
2020-07-09 01:21:00,7,9,9
2020-07-09 01:22:00,7,13,13
2020-07-09 01:23:00,10,13,14
2020-07-09 01:24:00,5,13,13
2020-07-09 01:25:00,8,17,18
2020-07-09 01:26:00,8,17,18
2020-07-09 01:27:00,6,11,11
2020-07-09 01:28:00,8,16,17
2020-07-09 01:29:00,5,11,11
2020-07-09 01:30:00,4,8,8
2020-07-09 01:31:00,5,10,11
2020-07-09 01:32:00,5,9,9
2020-07-09 01:33:00,5,5,5
2020-07-09 01:34:00,6,19,20
2020-07-09 01:35:00,7,13,13
2020-07-09 01:36:00,6,18,19
2020-07-09 01:37:00,4,9,10
2020-07-09 01:38:00,6,12,12
2020-07-09 01:39:00,4,9,9
2020-07-09 01:40:00,3,8,8
2020-07-09 01:41:00,5,10,12
2020-07-09 01:42:00,6,11,11
2020-07-09 01:43:00,7,9,9
2020-07-09 01:44:00,5,10,10
2020-07-09 01:45:00,7,13,13
2020-07-09 01:46:00,5,8,8
2020-07-09 01:47:00,4,6,6
2020-07-09 01:48:00,7,13,13
2020-07-09 01:49:00,2,7,7
2020-07-09 01:50:00,5,10,10
2020-07-09 01:51:00,5,7,7
2020-07-09 01:52:00,4,7,7
2020-07-09 01:53:00,3,8,8
2020-07-09 01:54:00,3,3,3
2020-07-09 01:55:00,5,8,8
2020-07-09 01:56:00,6,11,11
2020-07-09 01:57:00,6,11,11
2020-07-09 01:58:00,6,11,12
2020-07-09 01:59:00,5,7,8
2020-07-09 02:00:00,5,8,8
2020-07-09 02:01:00,9,17,17
2020-07-09 02:02:00,3,7,7
2020-07-09 02:03:00,8,10,11
2020-07-09 02:04:00,6,13,13
2020-07-09 02:05:00,8,12,12
2020-07-09 02:06:00,6,11,11
2020-07-09 02:07:00,6,12,12
2020-07-09 02:08:00,6,10,10
2020-07-09 02:09:00,7,11,11
2020-07-09 02:10:00,6,14,14
2020-07-09 02:11:00,5,7,7
2020-07-09 02:12:00,5,5,5
2020-07-09 02:13:00,5,10,10
2020-07-09 02:14:00,7,11,11
2020-07-09 02:15:00,5,13,13
2020-07-09 02:16:00,4,8,8
2020-07-09 02:17:00,4,5,5
2020-07-09 02:18:00,5,13,13
2020-07-09 02:19:00,7,10,11
2020-07-09 02:20:00,4,8,8
2020-07-09 02:21:00,6,11,11
2020-07-09 02:22:00,7,14,15
2020-07-09 02:23:00,6,9,9
2020-07-09 02:24:00,5,11,11
2020-07-09 02:25:00,7,13,13
2020-07-09 02:26:00,4,10,10
2020-07-09 02:27:00,6,8,8
2020-07-09 02:28:00,6,15,17
2020-07-09 02:29:00,7,15,15
2020-07-09 02:30:00,5,8,8
2020-07-09 02:31:00,6,11,11
2020-07-09 02:32:00,3,7,7
2020-07-09 02:33:00,6,10,11
2020-07-09 02:34:00,5,7,7
2020-07-09 02:35:00,6,11,13
2020-07-09 02:36:00,7,10,11
2020-07-09 02:37:00,4,4,5
2020-07-09 02:38:00,3,9,9
2020-07-09 02:39:00,6,9,9
2020-07-09 02:40:00,4,11,11
2020-07-09 02:41:00,7,11,11
2020-07-09 02:42:00,6,10,10
2020-07-09 02:43:00,8,13,13
2020-07-09 02:44:00,2,5,5
2020-07-09 02:45:00,7,12,12
2020-07-09 02:46:00,5,11,11
2020-07-09 02:47:00,4,11,11
2020-07-09 02:48:00,4,8,9
2020-07-09 02:49:00,4,10,10
2020-07-09 02:50:00,4,7,7
2020-07-09 02:51:00,7,12,13
2020-07-09 02:52:00,6,7,9
2020-07-09 02:53:00,3,4,4
2020-07-09 02:54:00,5,6,6
2020-07-09 02:55:00,5,10,11
2020-07-09 02:56:00,9,12,13
2020-07-09 02:57:00,3,11,11
2020-07-09 02:58:00,7,14,14
2020-07-09 02:59:00,6,9,9
2020-07-09 03:00:00,6,9,9
2020-07-09 03:01:00,4,8,8
2020-07-09 03:02:00,8,12,13
2020-07-09 03:03:00,7,15,15
2020-07-09 03:04:00,6,10,10
2020-07-09 03:05:00,9,18,20
2020-07-09 03:06:00,4,6,7
2020-07-09 03:07:00,5,9,9
2020-07-09 03:08:00,4,5,5
2020-07-09 03:09:00,4,7,7
2020-07-09 03:10:00,5,14,14
2020-07-09 03:11:00,6,13,14
2020-07-09 03:12:00,6,11,11
2020-07-09 03:13:00,7,11,12
2020-07-09 03:14:00,6,9,11
2020-07-09 03:15:00,5,9,9
2020-07-09 03:16:00,3,5,5
2020-07-09 03:17:00,4,8,8
2020-07-09 03:18:00,11,15,15
2020-07-09 03:19:00,6,11,11
2020-07-09 03:20:00,5,10,10
2020-07-09 03:21:00,4,13,13
2020-07-09 03:22:00,7,11,12
2020-07-09 03:23:00,4,4,4
2020-07-09 03:24:00,6,18,18
2020-07-09 03:25:00,2,6,6
2020-07-09 03:26:00,7,16,16
2020-07-09 03:27:00,6,10,10
2020-07-09 03:28:00,9,16,18
2020-07-09 03:29:00,5,15,15
2020-07-09 03:30:00,5,6,7
2020-07-09 03:31:00,7,13,14
2020-07-09 03:32:00,3,6,6
2020-07-09 03:33:00,6,12,13
2020-07-09 03:34:00,7,14,14
2020-07-09 03:35:00,4,7,7
2020-07-09 03:36:00,4,9,9
2020-07-09 03:37:00,3,10,10
2020-07-09 03:38:00,5,6,7
2020-07-09 03:39:00,4,6,6
2020-07-09 03:40:00,6,11,11
2020-07-09 03:41:00,5,7,7
2020-07-09 03:42:00,8,13,13
2020-07-09 03:43:00,8,12,12
2020-07-09 03:44:00,5,12,12
2020-07-09 03:45:00,6,9,9
2020-07-09 03:46:00,6,15,15
2020-07-09 03:47:00,10,13,14
2020-07-09 03:48:00,4,9,9
2020-07-09 03:49:00,6,7,10
2020-07-09 03:50:00,6,7,7
2020-07-09 03:51:00,4,7,7
2020-07-09 03:52:00,7,8,9
2020-07-09 03:53:00,4,8,9
2020-07-09 03:54:00,7,8,9
2020-07-09 03:55:00,5,13,13
2020-07-09 03:56:00,6,8,8
2020-07-09 03:57:00,5,14,14
2020-07-09 03:58:00,6,12,12
2020-07-09 03:59:00,6,10,11
2020-07-09 04:00:00,6,12,13
2020-07-09 04:01:00,4,7,7
2020-07-09 04:02:00,5,13,13
2020-07-09 04:03:00,5,9,10
2020-07-09 04:04:00,4,7,7
2020-07-09 04:05:00,5,6,6
2020-07-09 04:06:00,7,11,11
2020-07-09 04:07:00,7,11,11
2020-07-09 04:08:00,3,6,6
2020-07-09 04:09:00,5,7,7
2020-07-09 04:10:00,5,8,8
2020-07-09 04:11:00,4,5,5
2020-07-09 04:12:00,6,11,11
2020-07-09 04:13:00,6,13,13
2020-07-09 04:14:00,7,9,10
2020-07-09 04:15:00,6,6,6
2020-07-09 04:16:00,6,12,13
2020-07-09 04:17:00,4,7,8
2020-07-09 04:18:00,6,8,8
2020-07-09 04:19:00,4,6,6
2020-07-09 04:20:00,4,7,8
2020-07-09 04:21:00,9,13,14
2020-07-09 04:22:00,5,7,7
2020-07-09 04:23:00,9,14,14
2020-07-09 04:24:00,4,4,4
2020-07-09 04:25:00,4,7,7
2020-07-09 04:26:00,6,7,8
2020-07-09 04:27:00,5,8,8
2020-07-09 04:28:00,6,10,10
2020-07-09 04:29:00,7,14,15
2020-07-09 04:30:00,4,4,4
2020-07-09 04:31:00,5,10,10
2020-07-09 04:32:00,8,13,14
2020-07-09 04:33:00,5,9,9
2020-07-09 04:34:00,5,8,8
2020-07-09 04:35:00,7,13,14
2020-07-09 04:36:00,4,7,7
2020-07-09 04:37:00,6,11,11
2020-07-09 04:38:00,5,7,7
2020-07-09 04:39:00,5,9,9
2020-07-09 04:40:00,5,9,10
2020-07-09 04:41:00,6,15,16
2020-07-09 04:42:00,4,9,9
2020-07-09 04:43:00,5,7,7
2020-07-09 04:44:00,3,7,7
2020-07-09 04:45:00,7,10,10
2020-07-09 04:46:00,6,14,14
2020-07-09 04:47:00,10,13,14
2020-07-09 04:48:00,5,10,11
2020-07-09 04:49:00,4,6,8
2020-07-09 04:50:00,8,11,12
2020-07-09 04:51:00,3,3,3
2020-07-09 04:52:00,6,8,8
2020-07-09 04:53:00,5,9,9
2020-07-09 04:54:00,7,13,14
2020-07-09 04:55:00,6,9,9
2020-07-09 04:56:00,3,5,5
2020-07-09 04:57:00,5,9,9
2020-07-09 04:58:00,7,11,11
2020-07-09 04:59:00,4,9,9
2020-07-09 05:00:00,5,10,10
2020-07-09 05:01:00,7,13,14
2020-07-09 05:02:00,9,18,20
2020-07-09 05:03:00,5,8,10
2020-07-09 05:04:00,4,9,9
2020-07-09 05:05:00,7,19,20
2020-07-09 05:06:00,7,15,17
2020-07-09 05:07:00,4,6,7
2020-07-09 05:08:00,3,12,12
2020-07-09 05:09:00,8,18,18
2020-07-09 05:10:00,4,11,13
2020-07-09 05:11:00,5,9,10
2020-07-09 05:12:00,6,14,14
2020-07-09 05:13:00,7,10,11
2020-07-09 05:14:00,5,11,12
2020-07-09 05:15:00,6,13,13
2020-07-09 05:16:00,7,8,8
2020-07-09 05:17:00,6,11,12
2020-07-09 05:18:00,6,13,13
2020-07-09 05:19:00,5,6,6
2020-07-09 05:20:00,7,15,15
2020-07-09 05:21:00,6,15,16
2020-07-09 05:22:00,4,8,8
2020-07-09 05:23:00,9,18,19
2020-07-09 05:24:00,5,10,10
2020-07-09 05:25:00,8,14,14
2020-07-09 05:26:00,5,6,6
2020-07-09 05:27:00,4,7,7
2020-07-09 05:28:00,6,9,9
2020-07-09 05:29:00,8,14,15
2020-07-09 05:30:00,7,11,12
2020-07-09 05:31:00,6,12,12
2020-07-09 05:32:00,5,12,13
2020-07-09 05:33:00,8,15,15
2020-07-09 05:34:00,5,10,10
2020-07-09 05:35:00,5,7,7
2020-07-09 05:36:00,4,7,7
2020-07-09 05:37:00,5,8,8
2020-07-09 05:38:00,7,14,14
2020-07-09 05:39:00,7,12,12
2020-07-09 05:40:00,4,10,11
2020-07-09 05:41:00,4,10,10
2020-07-09 05:42:00,4,9,9
2020-07-09 05:43:00,8,17,17
2020-07-09 05:44:00,6,11,12
2020-07-09 05:45:00,7,14,15
2020-07-09 05:46:00,6,13,14
2020-07-09 05:47:00,4,7,8
2020-07-09 05:48:00,5,11,11
2020-07-09 05:49:00,7,9,9
2020-07-09 05:50:00,6,8,8
2020-07-09 05:51:00,6,11,11
2020-07-09 05:52:00,5,12,13
2020-07-09 05:53:00,4,6,6
2020-07-09 05:54:00,7,10,10
2020-07-09 05:55:00,5,9,9
2020-07-09 05:56:00,5,10,11
2020-07-09 05:57:00,5,13,16
2020-07-09 05:58:00,6,10,10
2020-07-09 05:59:00,6,13,13
2020-07-09 06:00:00,6,12,13
2020-07-09 06:01:00,9,13,14
2020-07-09 06:02:00,4,6,6
2020-07-09 06:03:00,8,16,16
2020-07-09 06:04:00,7,11,12
2020-07-09 06:05:00,5,9,9
2020-07-09 06:06:00,6,15,16
2020-07-09 06:07:00,7,15,15
2020-07-09 06:08:00,7,15,15
2020-07-09 06:09:00,6,8,9
2020-07-09 06:10:00,6,9,10
2020-07-09 06:11:00,5,12,13
2020-07-09 06:12:00,6,14,14
2020-07-09 06:13:00,6,8,8
2020-07-09 06:14:00,5,11,11
2020-07-09 06:15:00,4,8,8
2020-07-09 06:16:00,5,10,10
2020-07-09 06:17:00,8,15,15
2020-07-09 06:18:00,5,6,6
2020-07-09 06:19:00,6,7,8
2020-07-09 06:20:00,6,12,12
2020-07-09 06:21:00,5,13,14
2020-07-09 06:22:00,7,19,19
2020-07-09 06:23:00,6,9,9
2020-07-09 06:24:00,4,8,8
2020-07-09 06:25:00,8,21,24
2020-07-09 06:26:00,6,11,11
2020-07-09 06:27:00,6,10,10
